,acc,prec0,prec1,rec0,rec1,auroc,auprc,minpse,f1_score
0,0.8560347557067871,0.8560347557067871,,1.0,0.0,0.7311748540825637,0.3561357679328408,0.3793103448275862,
1,0.8560347557067871,0.8560347557067871,,1.0,0.0,0.6928305170539051,0.27397508430297796,0.3369098712446352,
2,0.8597579598426819,0.8700673580169678,0.5566037893295288,0.982964813709259,0.12715516984462738,0.7792967529464698,0.39781468173630363,0.41810344827586204,0.2070175370321748
3,0.8616195917129517,0.8654028177261353,0.6551724076271057,0.9927510023117065,0.08189655095338821,0.7878502643386535,0.39700058954502165,0.40160642570281124,0.1455938698332987
4,0.8588271737098694,0.8606762886047363,0.6551724076271057,0.9963755011558533,0.04094827547669411,0.7977832735498868,0.41723031367046165,0.4418103448275862,0.07707910719214839
5,0.8560347557067871,0.8560347557067871,,1.0,0.0,0.8115165414755471,0.43356696961217134,0.4451345755693582,
6,0.8575860857963562,0.8810470700263977,0.5121951103210449,0.9637550115585327,0.22629310190677643,0.8050689905138042,0.40024913741719714,0.42887931034482757,0.3139013479582079
7,0.8613093495368958,0.8755685687065125,0.5586206912994385,0.976803183555603,0.17456896603107452,0.8206324755346139,0.44244382038654206,0.4547413793103448,0.2660098584060497
8,0.859447717666626,0.8609893321990967,0.6896551847457886,0.9967379570007324,0.043103449046611786,0.8245678719176113,0.4402797259440913,0.443010752688172,0.08113590326276206
9,0.8634812235832214,0.8756073713302612,0.5882353186607361,0.9797027707099915,0.17241379618644714,0.8323894527002538,0.45852614485511195,0.4645161290322581,0.2666666833241783
10,0.8625504374504089,0.8759739995002747,0.5734265446662903,0.9778905510902405,0.1767241358757019,0.8160557610828512,0.4336226294215958,0.44539614561027835,0.2701812135159877
11,0.859447717666626,0.8621231317520142,0.6410256624221802,0.9949256777763367,0.05387930944561958,0.8252779305345515,0.4422450348390369,0.45689655172413796,0.09940357565706912
12,0.8619298934936523,0.8741914629936218,0.572519063949585,0.9797027707099915,0.16163793206214905,0.828061922735624,0.4472912847473506,0.46021505376344085,0.25210084987893927
13,0.8622401356697083,0.875689685344696,0.5704225301742554,0.9778905510902405,0.17456896603107452,0.8306225081551287,0.44820226978286803,0.4669509594882729,0.2673267380696208
14,0.8622401356697083,0.8826446533203125,0.5505050420761108,0.9677419066429138,0.23491379618644714,0.8336017860044245,0.4485396335227267,0.4676724137931034,0.32930512497745673
15,0.8609990477561951,0.87552809715271,0.5547945499420166,0.9764407277107239,0.17456896603107452,0.835570265338516,0.44556573952234185,0.4666666666666667,0.2655737798798951
16,0.8647223114967346,0.8757683634757996,0.6060606241226196,0.9811525940895081,0.17241379618644714,0.8402383734736474,0.47478849435980497,0.47780126849894294,0.2684563710707698
17,0.8634812235832214,0.8853439688682556,0.5560747385025024,0.9655672311782837,0.25646552443504333,0.8367232318056268,0.45075716288716905,0.47558386411889597,0.3510324366911888
18,0.8613093495368958,0.8807641863822937,0.5454545617103577,0.9691917300224304,0.2198275923728943,0.8375098423966704,0.4585264637196722,0.4699570815450644,0.31336406424696567
19,0.8631709814071655,0.8845388293266296,0.5550239086151123,0.966292142868042,0.25,0.8425638349726912,0.46319152890415716,0.4935897435897436,0.3447251085808889
20,0.8591374754905701,0.8892266154289246,0.5190839767456055,0.9543312788009644,0.2931034564971924,0.8463183968454338,0.4681819543214905,0.4796747967479675,0.3746556559955106
21,0.8644120097160339,0.8834214210510254,0.5692307949066162,0.9695541858673096,0.2392241358757019,0.8551816312756996,0.4958845369191587,0.5096774193548387,0.3368740540517276
22,0.8616195917129517,0.8739088177680969,0.5692307949066162,0.9797027707099915,0.15948276221752167,0.8466703015835323,0.4726224380062043,0.4827586206896552,0.24915825091242016
23,0.8637915253639221,0.8877005577087402,0.5541125535964966,0.9626676440238953,0.27586206793785095,0.8534756158528202,0.47099174505930097,0.4892703862660944,0.368345309484512
24,0.8647223114967346,0.883206844329834,0.5729166865348816,0.9702790975570679,0.23706896603107452,0.8548480833885341,0.48407150158867834,0.5021459227467812,0.3353658637462947
25,0.864101767539978,0.8811165690422058,0.5730336904525757,0.972453773021698,0.2198275923728943,0.8579585931934358,0.49713477047170446,0.4989561586638831,0.3177570131103833
26,0.8665839433670044,0.8847043514251709,0.5867347121238708,0.970641553401947,0.24784483015537262,0.8493316543975203,0.4942792377180517,0.48068669527896996,0.3484848604648895
27,0.8678250312805176,0.8887037634849548,0.5855855941772461,0.9666545987129211,0.2801724076271057,0.8561783692242317,0.4899182330011204,0.4989293361884368,0.3790087425133946
28,0.8727893233299255,0.8963887691497803,0.6038461327552795,0.9626676440238953,0.33836206793785095,0.8534076564472385,0.4941505347267434,0.5043103448275862,0.43370166489254275
29,0.8675147294998169,0.8873754143714905,0.5868544578552246,0.968104362487793,0.2693965435028076,0.8514399582557398,0.4943041603133131,0.4956896551724138,0.3692762104445241
30,0.8668941855430603,0.8873005509376526,0.5813953280448914,0.9673795104026794,0.2693965435028076,0.8574336653710116,0.49504188925832554,0.5043103448275862,0.3681885006706804
31,0.8730996251106262,0.8961564302444458,0.6070038676261902,0.9633925557136536,0.3362068831920624,0.8600004999312596,0.5132733243282767,0.5172413793103449,0.432732312881931
