,acc,prec0,prec1,rec0,rec1,auroc,auprc,minpse,f1_score
0,0.861258864402771,0.861258864402771,,1.0,0.0,0.68207245144773,0.2579318598566875,0.26605504587155965,
1,0.861258864402771,0.861258864402771,,1.0,0.0,0.7277981580474843,0.317551559528053,0.3446327683615819,
2,0.861258864402771,0.861258864402771,,1.0,0.0,0.7320643121289006,0.30983962258667624,0.35668789808917195,
3,0.8563829660415649,0.8788020610809326,0.45378151535987854,0.9665465950965881,0.17252396047115326,0.7458855332240417,0.3250544405993776,0.3630573248407643,0.25000000511652537
4,0.861258864402771,0.861258864402771,,1.0,0.0,0.7716370225549567,0.37485209255591445,0.4056603773584906,
5,0.861258864402771,0.861258864402771,,1.0,0.0,0.7881507960911539,0.39270595299676864,0.40894568690095845,
6,0.8630319237709045,0.8700181245803833,0.5416666865348816,0.9886773228645325,0.08306708931922913,0.7931840193107395,0.396401107507624,0.41214057507987223,0.14404431015019642
7,0.861258864402771,0.861258864402771,,1.0,0.0,0.8006393064971496,0.41675818926510005,0.4050632911392405,
8,0.8683510422706604,0.8754562139511108,0.625,0.9876479506492615,0.1277955323457718,0.8036664753789716,0.4049509072301434,0.43630573248407645,0.2122016028661707
9,0.8643617033958435,0.8903195261955261,0.5220125913619995,0.960885226726532,0.2651757299900055,0.8055475623973336,0.43614429268481014,0.44089456869009586,0.351694941259568
10,0.8630319237709045,0.8785912990570068,0.5204081535339355,0.9758105874061584,0.16293929517269135,0.8123730800662327,0.4070806230731169,0.42686567164179107,0.24817517369936368
11,0.867464542388916,0.8756855726242065,0.6029411554336548,0.9861039519309998,0.1309904158115387,0.8152423954919684,0.439124287978719,0.45222929936305734,0.21522310515466994
12,0.8696808218955994,0.8787322044372559,0.6202531456947327,0.984559953212738,0.15654951333999634,0.8155679682451464,0.45270947149140933,0.4536741214057508,0.24999998899790357
13,0.8594858050346375,0.8834905624389648,0.4852941036224365,0.9639732241630554,0.21086262166500092,0.8159576689648596,0.39344541921646314,0.4472843450479233,0.2939866299094392
14,0.861258864402771,0.8844339847564697,0.5,0.9650025963783264,0.21725240349769592,0.8262181436104703,0.40951707133471243,0.45569620253164556,0.3028953426509898
15,0.866134762763977,0.8814504742622375,0.5523809790611267,0.9758105874061584,0.18530350923538208,0.8370952333189183,0.4285414773811124,0.46006389776357826,0.27751195932361944
16,0.86258864402771,0.8817204236984253,0.5128205418586731,0.9706639051437378,0.1916932910680771,0.8369653330790139,0.4197908839632386,0.48264984227129337,0.27906976619206497
17,0.8656914830207825,0.8824626803398132,0.5446428656578064,0.9737519025802612,0.194888174533844,0.8288227256358947,0.41328404349371284,0.45425867507886436,0.2870588199608878
18,0.8581560254096985,0.8793829083442688,0.470085471868515,0.9680905938148499,0.17571884393692017,0.8333610124983764,0.4007604996543055,0.4696485623003195,0.25581395930184
19,0.8652482032775879,0.8813401460647583,0.5420560836791992,0.9747812747955322,0.18530350923538208,0.839604445547957,0.4290222410754913,0.48427672955974843,0.2761904716363298
20,0.8621453642845154,0.8908045887947083,0.5059523582458496,0.957282543182373,0.2715654969215393,0.8287684635103649,0.4068991483012387,0.4444444444444444,0.35343034934182616
21,0.859929084777832,0.8785481452941895,0.4859813153743744,0.9716932773590088,0.16613417863845825,0.8251230352588714,0.402298958931556,0.4554140127388535,0.24761905243607613
22,0.8630319237709045,0.8706896305084229,0.5384615659713745,0.9876479506492615,0.08945687115192413,0.8316344903224321,0.4163377900658105,0.468944099378882,0.15342466544268346
23,0.861258864402771,0.8847969770431519,0.5,0.9644879102706909,0.22044728696346283,0.8391506168617089,0.4153937654338361,0.4605678233438486,0.30598669242415466
24,0.8643617033958435,0.8873639106750488,0.5244755148887634,0.9650025963783264,0.23961661756038666,0.8389237025185847,0.43354800877715155,0.4651898734177215,0.32894736402328373
