,acc,prec0,prec1,rec0,rec1,auroc,auprc,minpse,f1_score
0,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.6217596317153838,0.22298577146065143,0.2555066079295154,
1,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.7100652543130419,0.3141447519271497,0.3247863247863248,
2,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.7149593277911862,0.3154708143221132,0.33766233766233766,
3,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.7033035794097741,0.285733466046929,0.3157894736842105,
4,0.8610422015190125,0.8635794520378113,0.5714285969734192,0.9956709742546082,0.03539822995662689,0.7123989579741793,0.2921151759502686,0.3276595744680851,0.06666666496959008
5,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.7493136165702537,0.30171560939850345,0.3884297520661157,
6,0.8666253089904785,0.8689351081848145,0.7200000286102295,0.9949495196342468,0.0796460211277008,0.7899762479408496,0.4332738435476552,0.43805309734513276,0.1434263062930102
7,0.8622828722000122,0.8642052412033081,0.6428571343421936,0.9963924884796143,0.0398230105638504,0.791939623798031,0.43048759655832497,0.4473684210526316,0.07500000461936007
8,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.7916874177936125,0.4001003981866136,0.42358078602620086,
9,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.8006391347099312,0.41506946548838636,0.44493392070484583,
10,0.8616625070571899,0.8744365572929382,0.5254237055778503,0.9797979593276978,0.13716813921928406,0.7999846760908708,0.41279727766911256,0.4469026548672566,0.21754386445712132
11,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.8083362065662949,0.4237265400954453,0.4424778761061947,
12,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.8112254019333666,0.43932470619041986,0.4342105263157895,
13,0.8715881109237671,0.8815534114837646,0.641791045665741,0.9826839566230774,0.190265491604805,0.8120075597951705,0.45175298593716184,0.4557522123893805,0.29351536951703383
14,0.8684863448143005,0.8738853335380554,0.6666666865348816,0.9898989796638489,0.12389380484819412,0.8125502815768303,0.45077300037357515,0.4560669456066946,0.20895522616938078
15,0.8604218363761902,0.8603351712226868,1.0,1.0,0.0044247787445783615,0.8135303732648864,0.44320010801204973,0.4713656387665198,0.008810572376789845
16,0.8653846383094788,0.8673790097236633,0.7142857313156128,0.9956709742546082,0.06637167930603027,0.8116244620669401,0.4458752805025029,0.4669603524229075,0.12145748659197779
17,0.8598014712333679,0.8602484464645386,0.5,0.9992784857749939,0.0044247787445783615,0.8174826648277975,0.45110170655471665,0.46017699115044247,0.008771930278040133
18,0.8598014712333679,0.8598014712333679,,1.0,0.0,0.8138560063338826,0.4267013203701354,0.4585152838427948,
19,0.8703473806381226,0.8823911547660828,0.6164383292198181,0.9797979593276978,0.19911503791809082,0.821307257147965,0.4591672324836422,0.47639484978540775,0.30100333403690827
20,0.8697270750999451,0.8858267664909363,0.5909090638160706,0.9740259647369385,0.2300885021686554,0.8224597428137252,0.4422983568899207,0.4721030042918455,0.3312101816351432
21,0.8610422015190125,0.8613184094429016,0.75,0.9992784857749939,0.013274336233735085,0.817278346039408,0.42089990987971226,0.47345132743362833,0.026086957253839683
22,0.8629032373428345,0.862476646900177,1.0,1.0,0.022123893722891808,0.8245827427243356,0.44374495922109547,0.4675324675324675,0.04329004147560407
23,0.8653846383094788,0.878807544708252,0.5652173757553101,0.9783549904823303,0.17256636917591095,0.8224150480787649,0.42987947744957733,0.4690265486725664,0.2644067803589445
24,0.8610422015190125,0.8654087781906128,0.5454545617103577,0.9927849769592285,0.05309734493494034,0.8266291230893001,0.43351828751869836,0.4649122807017544,0.09677418986186175
25,0.8585608005523682,0.8678526282310486,0.4736842215061188,0.9855700135231018,0.0796460211277008,0.8270217982607363,0.42737071881460864,0.49137931034482757,0.13636364184381547
26,0.8672456741333008,0.8855262994766235,0.5652173757553101,0.9711399674415588,0.2300885021686554,0.8259395471784853,0.42548417467305577,0.4713656387665198,0.32704404147005856
27,0.8641439080238342,0.8841342926025391,0.5376344323158264,0.9689754843711853,0.22123894095420837,0.8318456371553716,0.43077366411848905,0.4652173913043478,0.3134796430786245
28,0.8591811656951904,0.8679364919662476,0.4864864945411682,0.9862914681434631,0.0796460211277008,0.8237941999003946,0.4348611468722777,0.48672566371681414,0.13688212745415704
29,0.8629032373428345,0.8712555766105652,0.5581395626068115,0.9862914681434631,0.10619468986988068,0.8242571096553397,0.4304458621915836,0.4669603524229075,0.17843866657076327
30,0.8598014712333679,0.8643215894699097,0.5,0.9927849769592285,0.044247787445783615,0.8273027365947719,0.4369539319813723,0.47391304347826085,0.08130080994742833
31,0.8691067099571228,0.8822381496429443,0.6000000238418579,0.9783549904823303,0.19911503791809082,0.8306005695386226,0.43747920176722194,0.45454545454545453,0.2990033180829096
32,0.8647642731666565,0.8908969163894653,0.5338982939720154,0.9603174328804016,0.2787610590457916,0.8290873335121124,0.42429525869549145,0.4690265486725664,0.3662790512155369
33,0.8678659796714783,0.8845901489257812,0.5747126340866089,0.9733044505119324,0.22123894095420837,0.8351594325045653,0.4431053678485889,0.4827586206896552,0.3194888074718623
34,0.8697270750999451,0.8838120102882385,0.6000000238418579,0.9769119620323181,0.21238937973976135,0.8427319975992542,0.4581187938217895,0.4824561403508772,0.3137255041010281
35,0.8629032373428345,0.8755641579627991,0.5409836173057556,0.9797979593276978,0.14601770043373108,0.831385919881495,0.41708946597118185,0.47345132743362833,0.22996514942498195
36,0.8622828722000122,0.8808900713920593,0.523809552192688,0.9711399674415588,0.1946902722120285,0.8407845841474161,0.42395670135466745,0.46255506607929514,0.2838709731714784
37,0.8610422015190125,0.8753229975700378,0.515625,0.9776334762573242,0.14601770043373108,0.8400407360584351,0.42282272146747585,0.47345132743362833,0.2275862187494426
38,0.8598014712333679,0.8661616444587708,0.5,0.9898989796638489,0.06194690242409706,0.8354307933953952,0.4339728878451678,0.45414847161572053,0.11023621499155963
39,0.8616625070571899,0.8828176259994507,0.5161290168762207,0.9675324559211731,0.21238937973976135,0.8335695769324087,0.43070688186281036,0.463519313304721,0.3009404477734245
40,0.8641439080238342,0.8887408375740051,0.5315315127372742,0.9624819755554199,0.2610619366168976,0.8438621358975342,0.45385843650184,0.4692982456140351,0.3501483414569044
41,0.8622828722000122,0.8849206566810608,0.5199999809265137,0.9653679728507996,0.2300885021686554,0.8435939674877728,0.4421184914927406,0.47950819672131145,0.31901842033128636
42,0.8666253089904785,0.8804418444633484,0.5753424763679504,0.9776334762573242,0.18584071099758148,0.8432396020891596,0.44811974730225845,0.4658119658119658,0.2809364540807805
43,0.8647642731666565,0.8847167491912842,0.542553186416626,0.9689754843711853,0.22566372156143188,0.8448358426234532,0.45452735966524777,0.49344978165938863,0.31875000386033203
44,0.8610422015190125,0.8842592835426331,0.5099999904632568,0.9646464586257935,0.22566372156143188,0.8429011990958895,0.4542677092965792,0.4823008849557522,0.312883438351166
45,0.8666253089904785,0.8829300403594971,0.5662650465965271,0.9740259647369385,0.20796459913253784,0.8507610874867512,0.46095953963535374,0.47345132743362833,0.30420711495055514
46,0.8647642731666565,0.878238320350647,0.5588235259056091,0.9783549904823303,0.16814158856868744,0.8421350036394284,0.4463831741376957,0.4649122807017544,0.2585033905437729
47,0.8653846383094788,0.8807817697525024,0.5584415793418884,0.9754689931869507,0.190265491604805,0.8530277490454481,0.4683827832103038,0.47391304347826085,0.2838283966154753
48,0.8691067099571228,0.9010238647460938,0.5510203838348389,0.9523809552192688,0.35840708017349243,0.8501928258565427,0.4687595720897512,0.4911504424778761,0.4343163467174826
49,0.8728287816047668,0.8960429430007935,0.586776852607727,0.9639249444007874,0.3141593039035797,0.8502534829968458,0.4663770962991265,0.4956896551724138,0.4092219239456071
50,0.8660049438476562,0.887417197227478,0.5490196347236633,0.966810941696167,0.24778760969638824,0.8495192123510708,0.46283296176069005,0.4778761061946903,0.34146342534241664
51,0.8678659796714783,0.8871287107467651,0.5670102834701538,0.9696969985961914,0.24336282908916473,0.8540972302034249,0.4673679809994946,0.48034934497816595,0.3405572619130941
52,0.8697270750999451,0.8878628015518188,0.5833333134651184,0.9711399674415588,0.24778760969638824,0.8556168511920724,0.47392827716160874,0.46017699115044247,0.3478260887512607
53,0.8691067099571228,0.8822381496429443,0.6000000238418579,0.9783549904823303,0.19911503791809082,0.8468598756209377,0.47509258229986917,0.4890829694323144,0.2990033180829096
54,0.8734491467475891,0.8929521441459656,0.6018518805503845,0.9689754843711853,0.28761062026023865,0.8524435250098967,0.4804838729594493,0.4826086956521739,0.3892215766532813
55,0.8684863448143005,0.8801813721656799,0.6029411554336548,0.9805194735527039,0.18141593039035797,0.8489190259101763,0.4790187330899809,0.48034934497816595,0.27891156907640785
56,0.8771712183952332,0.8954727053642273,0.6272727251052856,0.9704184532165527,0.3053097426891327,0.8533565745955127,0.4918492431463462,0.5043859649122807,0.4107142795223635
57,0.8734491467475891,0.8883048892021179,0.6222222447395325,0.9754689931869507,0.24778760969638824,0.8522264362972328,0.4830387643834573,0.49572649572649574,0.3544303885261287
58,0.8771712183952332,0.8965287208557129,0.6228070259094238,0.9689754843711853,0.3141593039035797,0.8543015489918145,0.50234159074862,0.4959016393442623,0.417647084476214
59,0.8734491467475891,0.8908730149269104,0.6100000143051147,0.9718614816665649,0.2699114978313446,0.8541898121544139,0.4935841726938558,0.4977973568281938,0.37423311251368974
60,0.8753101825714111,0.885993480682373,0.6623376607894897,0.98124098777771,0.22566372156143188,0.8517252167694646,0.4924251877440361,0.48672566371681414,0.3366336684484654
