,acc,prec0,prec1,rec0,rec1,auroc,auprc,minpse,f1_score
0,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.7159446583126858,0.3263424171364906,0.36538461538461536,
1,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.7633246994703481,0.3898174352079883,0.4155124653739612,
2,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.7595775279663441,0.3705960068863673,0.4155124653739612,
3,0.8650116324424744,0.8715705871582031,0.60317462682724,0.9887235164642334,0.10526315867900848,0.7796628170383226,0.40518168476442906,0.4316353887399464,0.1792452814300828
4,0.8708301186561584,0.8848039507865906,0.607692301273346,0.9769959449768066,0.21883656084537506,0.8000504787358326,0.4300744927787625,0.4585635359116022,0.32179226099743385
5,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.8119417195506392,0.43250875072462863,0.44751381215469616,
6,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.8154065100076592,0.4396169746620523,0.44751381215469616,
7,0.8704422116279602,0.877657413482666,0.658823549747467,0.9869192838668823,0.15512464940547943,0.8176386946998576,0.44862666752023134,0.45706371191135736,0.25112106743404067
8,0.8630721569061279,0.8689627647399902,0.5769230723381042,0.9900766611099243,0.08310249447822571,0.8169621047133895,0.4285869793076415,0.4376731301939058,0.14527844580257732
9,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.8221349256625647,0.44737172665591896,0.46005509641873277,
10,0.8681148290634155,0.8879702091217041,0.5660377144813538,0.968876838684082,0.24930748343467712,0.8198333951822795,0.42920069277203876,0.45231607629427795,0.3461538588692103
11,0.8634600639343262,0.867560088634491,0.6097561120986938,0.9927830696105957,0.06925208121538162,0.825857107693384,0.4505048029711869,0.45429362880886426,0.12437811701175341
12,0.8622963428497314,0.8703261613845825,0.546875,0.9869192838668823,0.0969529077410698,0.8253510708613997,0.4448098204599714,0.4628099173553719,0.1647058792258629
13,0.8692784905433655,0.8790322542190552,0.6224489808082581,0.9833107590675354,0.1689750701189041,0.8328354180801338,0.4595972005872646,0.4792243767313019,0.2657952131594354
14,0.8681148290634155,0.8767563104629517,0.6206896305084229,0.9851149916648865,0.14958448708057404,0.8337625275352758,0.459141182485411,0.4794520547945205,0.2410714307851017
15,0.8599689602851868,0.8599689602851868,,1.0,0.0,0.8343310380502212,0.45221725837478866,0.4626038781163435,
16,0.8626842498779297,0.8730476498603821,0.5432098507881165,0.9833107590675354,0.12188365310430527,0.8414399184343596,0.4510206612479512,0.48476454293628807,0.19909502304226273
17,0.8743211627006531,0.886168897151947,0.6456692814826965,0.9797022938728333,0.22714681923389435,0.8427462431450751,0.47618469173805517,0.47368421052631576,0.33606558345864945
18,0.8716058731079102,0.8893476724624634,0.5961538553237915,0.9715832471847534,0.2576177418231964,0.8486137714487773,0.4837132069588625,0.4903581267217631,0.3597679188716949
19,0.8704422116279602,0.8835030794143677,0.6097561120986938,0.9783491492271423,0.20775623619556427,0.8466670914877109,0.46421867070866335,0.4930747922437673,0.30991736680246856
20,0.8607447743415833,0.8614786267280579,0.625,0.9986467957496643,0.013850415125489235,0.8515562819162428,0.483326560799364,0.49584487534626037,0.027100271289136137
21,0.8708301186561584,0.8829268217086792,0.6186440587043762,0.9797022938728333,0.20221607387065887,0.8404734505589522,0.46856467347701025,0.4861878453038674,0.30480167190291346
22,0.8723816871643066,0.8815683126449585,0.6538461446762085,0.9837618470191956,0.1883656531572342,0.8533392808279513,0.48924832351836883,0.5069252077562327,0.29247312517397156
23,0.8723816871643066,0.8862520456314087,0.6194030046463013,0.9769959449768066,0.22991690039634705,0.8518936398042324,0.4904362169426051,0.510989010989011,0.33535352952820197
24,0.8747090697288513,0.890032947063446,0.6266666650772095,0.9747406244277954,0.2603878080844879,0.8626591048520811,0.5105092841360834,0.5276243093922652,0.36790607507945794
25,0.8731575012207031,0.8819724917411804,0.6634615659713745,0.9842128753662109,0.1911357343196869,0.8589694091364012,0.5053802007116979,0.512396694214876,0.2967741862497303
26,0.8739332556724548,0.8889802694320679,0.6232876777648926,0.9751917123794556,0.25207754969596863,0.8533705176694318,0.48775041011456655,0.5096952908587258,0.3589743350287582
27,0.8754848837852478,0.8847402334213257,0.6754385828971863,0.9833107590675354,0.21329639852046967,0.8665787037210575,0.5169868526482827,0.5276243093922652,0.32421051888465885
28,0.8782001733779907,0.8914027214050293,0.6598639488220215,0.977446973323822,0.2686980664730072,0.8664250184609733,0.519836463696704,0.5206611570247934,0.3818897576523965
29,0.8789759278297424,0.892783522605896,0.6601307392120361,0.9765448570251465,0.279778391122818,0.8649281490172265,0.5297206965645358,0.5207756232686981,0.3929961228012763
30,0.877036452293396,0.8858651518821716,0.6896551847457886,0.9837618470191956,0.22160664200782776,0.8639073290376429,0.5251753809661382,0.5152354570637119,0.3354297747279995
31,0.8793638348579407,0.902109682559967,0.620192289352417,0.9643662571907043,0.3573407232761383,0.8672746605492435,0.5328553882842186,0.5263157894736842,0.4534270764076553
32,0.8782001733779907,0.8962932229042053,0.6327683329582214,0.9706810712814331,0.31024929881095886,0.8671322205520925,0.5231090628389344,0.5193370165745856,0.4163568764795273
33,0.8789759278297424,0.8911704421043396,0.6713286638259888,0.9788001775741577,0.2659279704093933,0.8697336247105908,0.5359808015511913,0.5290858725761773,0.3809523721206553
34,0.8766485452651978,0.8889799118041992,0.6569343209266663,0.9788001775741577,0.24930748343467712,0.8670928621318271,0.5271224377011818,0.5276243093922652,0.36144580161688245
35,0.8851823210716248,0.9057879447937012,0.6540284156799316,0.967072606086731,0.3822714686393738,0.8728385667537548,0.544270213333636,0.5449591280653951,0.48251744962402116
36,0.8805275559425354,0.8923140168190002,0.682758629322052,0.9792512655258179,0.2742382287979126,0.8658827468928714,0.5331552823058654,0.5248618784530387,0.39130435092462706
37,0.8847944140434265,0.9023470282554626,0.6666666865348816,0.9711321592330933,0.3545706272125244,0.8702896404889441,0.5431461630684098,0.5373961218836565,0.46292944491541055
38,0.8828549385070801,0.8948453664779663,0.6928104758262634,0.9788001775741577,0.2936288118362427,0.8730422309602079,0.5531900565344726,0.5302197802197802,0.41245136804439114
