,acc,prec0,prec1,rec0,rec1,auroc,auprc,minpse,f1_score
42,0.87925696,0.88535035,0.6666667,0.98932385,0.14285715,0.7739366209117098,0.40670074178043203,0.3877551020408163,0.2352941318779257
43,0.87925696,0.88782054,0.6363636,0.9857651,0.16666667,0.7846127774953398,0.4145031120399921,0.35185185185185186,0.26415094379939047
44,0.86996907,0.89700997,0.5,0.9608541,0.26190478,0.7852058973055414,0.41769045149114264,0.3541666666666667,0.34375001222360857
45,0.86996907,0.89438945,0.5,0.9644128,0.23809524,0.777749533977292,0.4039898204205063,0.36,0.3225806523250121
46,0.876161,0.89250815,0.5625,0.97508895,0.21428572,0.7752075919335706,0.4076573419320759,0.3333333333333333,0.3103448238653463
47,0.876161,0.8899676,0.5714286,0.9786477,0.1904762,0.7771564141670902,0.4078842031340037,0.35714285714285715,0.2857142984867096
48,0.876161,0.89250815,0.5625,0.97508895,0.21428572,0.7782579223860362,0.41640431946966366,0.3488372093023256,0.3103448238653463
49,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.7846127774953398,0.42588782328651575,0.37209302325581395,0.3448275929044459
50,0.876161,0.89250815,0.5625,0.97508895,0.21428572,0.7828334180647347,0.4101845171816316,0.35555555555555557,0.3103448238653463
51,0.873065,0.8896104,0.53333336,0.97508895,0.1904762,0.7794441620064395,0.4032237496105367,0.35714285714285715,0.28070176786993345
52,0.876161,0.8825397,0.625,0.98932385,0.11904762,0.8001186239620404,0.42446128973219344,0.40476190476190477,0.199999994492531
53,0.88235295,0.8857143,0.75,0.99288255,0.14285715,0.802745297407219,0.4357019091353904,0.3958333333333333,0.24000001301765456
54,0.87925696,0.89285713,0.6,0.9786477,0.21428572,0.8007964751736993,0.44032006550330033,0.373134328358209,0.31578947351910086
55,0.87925696,0.8980263,0.57894737,0.97153026,0.26190478,0.801389594983901,0.4414222476729274,0.3620689655172414,0.360655750551713
56,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.7982545331299781,0.4438774030185878,0.38596491228070173,0.3448275929044459
57,0.88544893,0.888535,0.7777778,0.99288255,0.16666667,0.8018132519911879,0.45146369432875433,0.4090909090909091,0.27450980715273166
58,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.7969835621081173,0.44335721351410845,0.40476190476190477,0.3448275929044459
59,0.876161,0.8899676,0.5714286,0.9786477,0.1904762,0.8033384172174208,0.45051491657423726,0.4,0.2857142984867096
60,0.88235295,0.89320385,0.64285713,0.9822064,0.21428572,0.8013048635824437,0.45337156269444867,0.4418604651162791,0.3214285671710968
61,0.88235295,0.8881789,0.7,0.98932385,0.16666667,0.8062192848669716,0.45169602425944216,0.4418604651162791,0.26923077020066716
62,0.88235295,0.89067525,0.6666667,0.9857651,0.1904762,0.7999491611591256,0.4345120482341291,0.40476190476190477,0.29629630770212345
63,0.87925696,0.88782054,0.6363636,0.9857651,0.16666667,0.7974072191154042,0.42306135891038676,0.3684210526315789,0.26415094379939047
64,0.88235295,0.89067525,0.6666667,0.9857651,0.1904762,0.804948313845111,0.4415296795590653,0.37254901960784315,0.29629630770212345
65,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.8091001525165226,0.4510923637666074,0.38095238095238093,0.3448275929044459
66,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.8085070327063208,0.4566080163537846,0.36,0.3448275929044459
67,0.87925696,0.89285713,0.6,0.9786477,0.21428572,0.8117268259617014,0.45052481009421486,0.36538461538461536,0.31578947351910086
68,0.87925696,0.89542484,0.5882353,0.97508895,0.23809524,0.815200813421454,0.4524592908478403,0.3770491803278688,0.3389830617547137
69,0.87925696,0.89542484,0.5882353,0.97508895,0.23809524,0.8097780037281817,0.4413207914362664,0.3684210526315789,0.3389830617547137
70,0.88235295,0.89067525,0.6666667,0.9857651,0.1904762,0.8075749872902898,0.43413955691640016,0.36363636363636365,0.29629630770212345
71,0.876161,0.8899676,0.5714286,0.9786477,0.1904762,0.8046093882392814,0.43126527018806615,0.3484848484848485,0.2857142984867096
72,0.876161,0.8899676,0.5714286,0.9786477,0.1904762,0.8077444500932045,0.43390021650913113,0.38095238095238093,0.2857142984867096
73,0.876161,0.89250815,0.5625,0.97508895,0.21428572,0.8015590577868158,0.4333299223279961,0.38095238095238093,0.3103448238653463
74,0.88235295,0.8881789,0.7,0.98932385,0.16666667,0.8102863921369259,0.459239588691724,0.42857142857142855,0.26923077020066716
75,0.88235295,0.89320385,0.64285713,0.9822064,0.21428572,0.8235892221657347,0.46821003393653393,0.4186046511627907,0.3214285671710968
76,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.8240128791730216,0.4882229069300488,0.40476190476190477,0.3448275929044459
77,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.8209625487205559,0.4799762483315337,0.4230769230769231,0.3448275929044459
78,0.88544893,0.888535,0.7777778,0.99288255,0.16666667,0.8163870530418572,0.47937145991601543,0.4186046511627907,0.27450980715273166
79,0.88235295,0.89067525,0.6666667,0.9857651,0.1904762,0.8042704626334519,0.4466169574008592,0.36,0.29629630770212345
80,0.88235295,0.89320385,0.64285713,0.9822064,0.21428572,0.8092696153194373,0.4544122049646679,0.38,0.3214285671710968
81,0.88235295,0.89067525,0.6666667,0.9857651,0.1904762,0.8082528385019488,0.4507051635363703,0.40425531914893614,0.29629630770212345
82,0.86996907,0.89180326,0.5,0.9679715,0.21428572,0.8083375699034062,0.4512457156330472,0.3684210526315789,0.29999999582767495
83,0.8637771,0.8910891,0.45,0.9608541,0.21428572,0.8095238095238095,0.438720191320752,0.35555555555555557,0.2903225736054868
84,0.8637771,0.8885246,0.44444445,0.9644128,0.1904762,0.8129130655821046,0.4359067554193191,0.367816091954023,0.26666666448116316
85,0.8637771,0.8885246,0.44444445,0.9644128,0.1904762,0.8094390781223522,0.4375280863811354,0.3695652173913043,0.26666666448116316
86,0.873065,0.8896104,0.53333336,0.97508895,0.1904762,0.8062192848669716,0.42864913097784485,0.3620689655172414,0.28070176786993345
87,0.86996907,0.89180326,0.5,0.9679715,0.21428572,0.8066429418742586,0.4351378123338764,0.3584905660377358,0.29999999582767495
88,0.86996907,0.89180326,0.5,0.9679715,0.21428572,0.8104558549398407,0.4516921265478161,0.3877551020408163,0.29999999582767495
89,0.88544893,0.89102566,0.72727275,0.98932385,0.1904762,0.8099474665310964,0.4423960488296612,0.4,0.30188680367777043
90,0.876161,0.8899676,0.5714286,0.9786477,0.1904762,0.8142687680054228,0.4464826545284702,0.38095238095238093,0.2857142984867096
91,0.84829724,0.89726025,0.38709676,0.9323843,0.2857143,0.811642094560244,0.4545656972283638,0.38095238095238093,0.32876714214551195
92,0.86996907,0.89180326,0.5,0.9679715,0.21428572,0.8098627351296391,0.45454240588612443,0.38095238095238093,0.29999999582767495
93,0.86996907,0.8892508,0.5,0.97153026,0.1904762,0.795373665480427,0.43100131461424096,0.38095238095238093,0.2758620786397552
94,0.8637771,0.8885246,0.44444445,0.9644128,0.1904762,0.8029147602101339,0.4300968704473962,0.3442622950819672,0.26666666448116316
95,0.8606811,0.8907285,0.42857143,0.95729536,0.21428572,0.8011354007795289,0.433745448974776,0.35714285714285715,0.2857142951753406
96,0.8668731,0.89144737,0.47368422,0.9644128,0.21428572,0.7970682935095748,0.43963440800416903,0.38095238095238093,0.29508197775325357
97,0.88235295,0.8957655,0.625,0.9786477,0.23809524,0.8002880867649551,0.4423363133917326,0.35714285714285715,0.3448275929044459
98,0.8668731,0.89403975,0.47619048,0.9608541,0.23809524,0.806727673275716,0.4486047545119015,0.35443037974683544,0.3174603117836848
99,0.8637771,0.8910891,0.45,0.9608541,0.21428572,0.8157939332316556,0.4479592114532485,0.36363636363636365,0.2903225736054868
